,GCA_018363095.1,GCA_005864085.1,GCA_019107585.1,GCA_007989685.1,GCA_002091995.1,GCA_008868595.1,GCA_032466035.1,GCA_032466055.1,GCA_002091975.1,GCA_015476095.1,GCA_001013375.1,GCA_037901485.1,GCA_034477985.1,GCA_028878205.1,GCA_002192215.1,GCA_030217405.1,GCA_030217425.1,GCA_030233995.1,GCA_030224725.1,GCA_000784405.1,GCA_000784375.1,GCA_000735255.1,GCA_030227945.1,GCA_028578945.1,GCA_000311945.1,GCA_000311965.1,GCA_000026525.1,GCA_959021285.1,GCA_028578865.1,GCA_026427555.1,GCA_025190495.1,GCA_036453305.1,GCA_025190605.1,GCA_030480425.1,GCA_024329385.1,GCA_024329345.1,GCA_022643065.1,GCA_022643295.1,GCA_022483205.1,GCA_030215365.1,GCA_024329605.1,GCA_030224505.1,GCA_030361365.1,GCA_030361125.1,GCA_025190575.1
Cluster_30484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30488,,,,,,,,,,,,,,BKFCMFHA_refound_46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIPACNKA_refound_123,,MJBJNIEB_refound_142,,,
Cluster_30498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30499,BHCLOOGN_refound_43,IHIOCCOG_refound_93_stop,IIKIHFAM_refound_21,,,,,,,HLIHONLB_refound_40_stop,,IHKNOHDK_refound_50_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30503,,,,,,,,,,,,,,,,,,,,,,,,,,,LIFHEJKG_refound_52,,,,,,,,,,,,,,,MJBJNIEB_refound_143,DKEEAECG_refound_77,,
Cluster_30505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30515,,,,ONPGDHNE_refound_136,MANDJAGJ_refound_131,,,,JJJNDLKA_refound_203,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_refound_185,AKEABECF_refound_50,MACPCDBC_refound_121,DOMIIDFN_refound_62,BOLAJOOM_refound_119,FDANMOFE_refound_179,GPGJGKIO_refound_42,DIEEFLKM_refound_55,LNDNMBPH_refound_65,,FCHFEHCH_refound_111,,DKEEAECG_refound_78,,KIINLOME_refound_151
Cluster_30516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_01819,
Cluster_30520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30523,,,,,,,,,,,,,OIFGLBJI_00113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_02129,,,,,,,,,,,,
Cluster_30531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_02140,,,,,,,,,,,,
Cluster_30532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30538,,,,,,,,,,,NJFOCKPD_01380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKEEAECG_refound_79,,
Cluster_30541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_02311,
Cluster_30543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_refound_122;MACPCDBC_refound_123,,,,,,,,,,,,
Cluster_30550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPGJGKIO_refound_43_stop,DIEEFLKM_refound_56_stop,LNDNMBPH_refound_66_stop,,,,,,
Cluster_30557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIINLOME_refound_152
Cluster_30560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30563,,,,,MANDJAGJ_refound_132,,,,JJJNDLKA_refound_204,,,,OIFGLBJI_refound_56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_refound_89,KIINLOME_refound_153
Cluster_30564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30565,,,,,,,,,,,,,,,,EJFCCNNF_02467,,,,,,,,,NPDEIGMH_00904,EIOCMOGA_00033,,CKJAHOFL_01610,,HMJBHEOA_01709,,,,,,,,,,,,,,,
Cluster_30566,,,,,,,,,,,,,,,,EJFCCNNF_01721,FMALMFID_02054,CFEINHNO_02277,FGPAAJEO_02171,LOBNDOLK_02077,GANNJBHO_02194,EBGMPJNB_02076,FBEJMFCP_00567,OLANGPCD_00402,NPDEIGMH_01719,EIOCMOGA_00704,LIFHEJKG_00146,CKJAHOFL_01080,JBBKAFNK_02639,HMJBHEOA_00150,,,,,,,,,,,,,,,
Cluster_30567,,,,,,,,,,,,,,,,,FMALMFID_00119,,FGPAAJEO_00107,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30570,,,,,,,,,,,,,,,,,,,,,,,,OLANGPCD_01623,,,,,JBBKAFNK_01621,,,,,,,,,,,,,,,,
Cluster_30571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30578,,,,,,,,,,,,,,,,,,,,,,,,,NPDEIGMH_refound_40,,,,,,,,,,,,,,,,,,,,
Cluster_30579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_01976,
Cluster_30589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30597,,,,,,,,,,,,,,,,,FMALMFID_01384,,FGPAAJEO_00721,,,,,OLANGPCD_01244,,,LIFHEJKG_01699,,JBBKAFNK_01231,,,,,,,,,,,,,,,,
Cluster_30599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30602,,,,,,,,,,,,,,,,,,CFEINHNO_00180,,LOBNDOLK_00879,GANNJBHO_00105,EBGMPJNB_00425,FBEJMFCP_02523,,,,,,,,,,,,,,,,,,,,,,
Cluster_30603,,,,,,,,,,,,,,,,,FMALMFID_02541,,FGPAAJEO_02542,,,,,OLANGPCD_refound_54,,,LIFHEJKG_00334,,JBBKAFNK_01031,,,,,,,,,,,,,,,,
Cluster_30604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30605,,,,,,,,,,,,,,,,,,,,,,,,OLANGPCD_refound_55,,,LIFHEJKG_refound_53,,JBBKAFNK_refound_88,,,,,,,,,,,,,,,,
Cluster_30606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_refound_124_stop,,,,,,,,,,,,
Cluster_30609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30615,,,,,,,,,,,,,,,,EJFCCNNF_01387,,CFEINHNO_02387,,,GANNJBHO_01223,,FBEJMFCP_02290,,,,,CKJAHOFL_00531,,,,,,,,,,,,,,,,,
Cluster_30616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30617,,,,,,,,,,,,,,,,,,,,LOBNDOLK_00040,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30618,,,,,,,,,,,,,,,,,,,,,,,,,NPDEIGMH_00057,EIOCMOGA_02205,,,,,,,,,,,,,,,,,,,
Cluster_30619,BHCLOOGN_02316,IHIOCCOG_01988,IIKIHFAM_02110,,,PDJJOHAK_01827,AKAFKHIB_02402,PGEKGLPN_02405,,HLIHONLB_01692,NJFOCKPD_00882,IHKNOHDK_02465,,BKFCMFHA_01625,NFOMCPMJ_02467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30620,BHCLOOGN_01299,,,ONPGDHNE_02697,MANDJAGJ_02622,,,,JJJNDLKA_02152,HLIHONLB_02813,NJFOCKPD_01426,IHKNOHDK_00691,OIFGLBJI_01788,BKFCMFHA_02935,,,,CFEINHNO_00056,,,,,,,,,,,,,LNBPODHI_01760,,MACPCDBC_02497,DOMIIDFN_00531,BOLAJOOM_02178,FDANMOFE_02072,,,,HIPACNKA_01711,FCHFEHCH_01277,MJBJNIEB_01135,DKEEAECG_02574,MILOBOJJ_02141,KIINLOME_01822
Cluster_30621,BHCLOOGN_02447,IHIOCCOG_01914,IIKIHFAM_02239,,,PDJJOHAK_00560,AKAFKHIB_02276,PGEKGLPN_02279,,HLIHONLB_01529,NJFOCKPD_01745,IHKNOHDK_02304,,BKFCMFHA_02520,NFOMCPMJ_02341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30622,BHCLOOGN_02448,IHIOCCOG_01915,IIKIHFAM_02240,,,PDJJOHAK_00559,AKAFKHIB_02275,PGEKGLPN_02278,,HLIHONLB_01528,NJFOCKPD_01746,IHKNOHDK_02303,,BKFCMFHA_02519,NFOMCPMJ_02340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30623,BHCLOOGN_refound_44,IHIOCCOG_01334,IIKIHFAM_refound_22,,,PDJJOHAK_01977,AKAFKHIB_00904,PGEKGLPN_00909,,HLIHONLB_00162,NJFOCKPD_02170,IHKNOHDK_00943,,BKFCMFHA_refound_47,NFOMCPMJ_00918,,,,,,,EBGMPJNB_01312,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30624,BHCLOOGN_00329,IHIOCCOG_02339,IIKIHFAM_00268,,,PDJJOHAK_02152,AKAFKHIB_01437,PGEKGLPN_01441,,HLIHONLB_00730,NJFOCKPD_02681,IHKNOHDK_01508,,BKFCMFHA_01316,NFOMCPMJ_01502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30625,BHCLOOGN_00248,IHIOCCOG_00205,IIKIHFAM_00189,ONPGDHNE_00112,MANDJAGJ_02292,PDJJOHAK_02231,AKAFKHIB_01516,PGEKGLPN_01520,JJJNDLKA_00994,HLIHONLB_00813,NJFOCKPD_02764,IHKNOHDK_01591,OIFGLBJI_02569,BKFCMFHA_01415,NFOMCPMJ_01581,EJFCCNNF_02331,FMALMFID_02248,CFEINHNO_02642,FGPAAJEO_00817,LOBNDOLK_00792,GANNJBHO_00197,EBGMPJNB_00338,FBEJMFCP_02610,OLANGPCD_01334,NPDEIGMH_00814,EIOCMOGA_00124,LIFHEJKG_01606,CKJAHOFL_00870,JBBKAFNK_01321,HMJBHEOA_01612,LNBPODHI_00501,AKEABECF_01194,MACPCDBC_02004,DOMIIDFN_01719,BOLAJOOM_01831,FDANMOFE_01802,GPGJGKIO_00367,DIEEFLKM_00368,LNDNMBPH_00889,HIPACNKA_00400,FCHFEHCH_01806,MJBJNIEB_02616,DKEEAECG_00544,MILOBOJJ_00095,KIINLOME_02912
Cluster_30626,BHCLOOGN_01862,IHIOCCOG_02778,,ONPGDHNE_01149,MANDJAGJ_00118,,,,JJJNDLKA_00535,HLIHONLB_01988,,IHKNOHDK_02755,OIFGLBJI_01020,BKFCMFHA_02268,,EJFCCNNF_02553,FMALMFID_00827,CFEINHNO_01374,FGPAAJEO_01289,LOBNDOLK_00242,,EBGMPJNB_00584,FBEJMFCP_00729,OLANGPCD_01792,NPDEIGMH_01429,EIOCMOGA_01271,LIFHEJKG_01040,CKJAHOFL_01494,JBBKAFNK_01789,HMJBHEOA_02788;HMJBHEOA_02830,,AKEABECF_00300,,DOMIIDFN_01080,BOLAJOOM_00720,FDANMOFE_00938,GPGJGKIO_00639,DIEEFLKM_00640,LNDNMBPH_00262,HIPACNKA_00339,FCHFEHCH_00697,MJBJNIEB_01885,DKEEAECG_02468,MILOBOJJ_01393,KIINLOME_00248
Cluster_30627,,,,ONPGDHNE_00201,MANDJAGJ_01601,,,,JJJNDLKA_00913,,,,OIFGLBJI_02473,,,,,,,,,,,,,,,,,,LNBPODHI_02499,AKEABECF_01575,MACPCDBC_02124,DOMIIDFN_01628,BOLAJOOM_01349,FDANMOFE_01459,GPGJGKIO_00005,DIEEFLKM_00005,LNDNMBPH_00807,HIPACNKA_00036,FCHFEHCH_01469,MJBJNIEB_02476,DKEEAECG_00464,MILOBOJJ_00914,KIINLOME_02753
Cluster_30628,BHCLOOGN_00282,IHIOCCOG_00170,IIKIHFAM_00223,ONPGDHNE_00145,MANDJAGJ_02326,PDJJOHAK_02197,AKAFKHIB_01482,PGEKGLPN_01486,JJJNDLKA_00961,HLIHONLB_00778,NJFOCKPD_02730,IHKNOHDK_01556,OIFGLBJI_02535,BKFCMFHA_01381,NFOMCPMJ_01547,EJFCCNNF_02297,FMALMFID_02282,CFEINHNO_00233,FGPAAJEO_00851,LOBNDOLK_00757,GANNJBHO_00232,EBGMPJNB_00304,FBEJMFCP_02209,OLANGPCD_01368,NPDEIGMH_00780,EIOCMOGA_00158,LIFHEJKG_01573,CKJAHOFL_00836,JBBKAFNK_01355,HMJBHEOA_01576,LNBPODHI_00468,AKEABECF_01662,MACPCDBC_02037,DOMIIDFN_01686,BOLAJOOM_01798,FDANMOFE_01835,GPGJGKIO_00333,DIEEFLKM_00334,LNDNMBPH_00855,HIPACNKA_00434,FCHFEHCH_01773,MJBJNIEB_02650,DKEEAECG_00511,MILOBOJJ_00059,KIINLOME_02945
Cluster_30629,,,,ONPGDHNE_01857,MANDJAGJ_01389,,,,JJJNDLKA_01548,,,,OIFGLBJI_00673,,,,,,,,,,,,,,,,,,LNBPODHI_00935,AKEABECF_01072,MACPCDBC_01474,DOMIIDFN_02492,BOLAJOOM_01715,FDANMOFE_01894,GPGJGKIO_00793,DIEEFLKM_00748,LNDNMBPH_01734,HIPACNKA_01442,FCHFEHCH_01894,MJBJNIEB_01279,DKEEAECG_01752,MILOBOJJ_01268,KIINLOME_02063
Cluster_30630,,,,,,,,,JJJNDLKA_01884,,,,,,,,,,,,,,,,,,,,,,,,,,,FDANMOFE_01669,,,,,,,,,KIINLOME_00910
Cluster_30631,,,,ONPGDHNE_02341,MANDJAGJ_00945,,,,JJJNDLKA_02618,,,,OIFGLBJI_01349,,,,,,,,,,,,,,,,,,LNBPODHI_00842,AKEABECF_01819,MACPCDBC_00684,DOMIIDFN_00316,BOLAJOOM_00218,FDANMOFE_00223,GPGJGKIO_01017,DIEEFLKM_01003,LNDNMBPH_02413,HIPACNKA_00574,FCHFEHCH_00130,MJBJNIEB_02771,,,KIINLOME_00675
Cluster_30632,,,,ONPGDHNE_02353,MANDJAGJ_00934,,,,JJJNDLKA_02628,,,,OIFGLBJI_01359,,,,,,,,,,,,,,,,,,LNBPODHI_00832,AKEABECF_01808,MACPCDBC_00694,DOMIIDFN_00327,BOLAJOOM_00228,FDANMOFE_00233,GPGJGKIO_01027,DIEEFLKM_00993,LNDNMBPH_02423,HIPACNKA_00585,FCHFEHCH_00120,MJBJNIEB_02782,DKEEAECG_01838,MILOBOJJ_00788,KIINLOME_00665
Cluster_30633,,,,,,,,,JJJNDLKA_02772,,,,,BKFCMFHA_00635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIINLOME_01134
Cluster_30634,,,,,MANDJAGJ_02863,,,,,,,,,BKFCMFHA_01030,,,,,,,,,,,,,,,,,,,MACPCDBC_02589,,,,,,,,,,,MILOBOJJ_02838,
Cluster_30635,,IHIOCCOG_00223,,,,,,,,HLIHONLB_00831,,IHKNOHDK_01609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30637,,IHIOCCOG_02862;IHIOCCOG_02670,,ONPGDHNE_02193,,,,,,HLIHONLB_02029,NJFOCKPD_01376,IHKNOHDK_02797,,,,,,CFEINHNO_01516,,,,,,,,,LIFHEJKG_02815,,,,LNBPODHI_02237,,,,,,,,,,,,,,
Cluster_30638,,IHIOCCOG_02894,,,,,,,,HLIHONLB_01879,,IHKNOHDK_02648,,BKFCMFHA_01036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_02813,
Cluster_30639,BHCLOOGN_01256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30640,BHCLOOGN_02272,,IIKIHFAM_02067,ONPGDHNE_refound_137_stop,MANDJAGJ_refound_133,,,,JJJNDLKA_refound_205,,,,,BKFCMFHA_01041,,,,,,,,,,,,,,,,,LNBPODHI_refound_186,,,,,,,,,HIPACNKA_01012,,MJBJNIEB_02711,,MILOBOJJ_02902,KIINLOME_01670
Cluster_30641,,,,,,,,,,,,,,BKFCMFHA_00968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_01615,,BOLAJOOM_01056,FDANMOFE_00456,,,,,FCHFEHCH_01033,,,,
Cluster_30643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKEABECF_01730,MACPCDBC_01161,,,,GPGJGKIO_01636,DIEEFLKM_01695,LNDNMBPH_01651,,,,,,
Cluster_30644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_01733,,MACPCDBC_01686,,,,,,,,,,,MILOBOJJ_02920,
Cluster_30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_refound_90,
Cluster_30649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_00819,,,,,,,,,,,,,,
Cluster_30655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_02653,,,,,,,,,,,,,,
Cluster_30656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
